10960939	276347582
25166903	197329846
8688021	41809741
19831033	229583915
8443684	404159844
13745443	227462842
4120403	146844557
21743048	106796135
23341818	219464219
2103722	106434283
1050684	333379284
21363716	167337258
6931133	284812980
15437545	228678449
8596951	54905694
4120403	167744542
23446150	68452237
10437655	133558999
28235067	258821731
4374427	158325149
19708378	83128695
20347929	20094617
15511710	51006596
27625049	258829782
6504113	69237573
7436994	241909358
11966763	175899237
8596951	17714047
8596951	234489192
18207861	86728978
8847877	246282717
19769406	332107091
18869716	306906838
15145344	378691770
20347929	201989815
16493838	171500450
30071480	336774416
14670891	351121116
12210870	167174810
21978171	79788794
19803129	210384374
29601369	36198500
1725399	89465189
13213333	86270249
17908580	33373959
15511710	399858977
1857066	4790525
2913602	9476016
1725399	43168815
14067253	235789211
12570225	161474000
12940608	247090192
26081392	366967134
3442818	289523682
19805334	223992306
23159781	81177067
17825629	309803418
10539406	87080447
16847823	355471317
28235535	95383827
5066694	306212782
16590671	226259669
17373553	73007012
27626311	149939391
22841491	109744258
21089878	60279188
10149605	224904442
1259845	374249203
22425841	91290982
8231529	323983766
17809628	285494031
3380259	268952669
14282886	309213750
1769128	368108066
23860674	333162193
14282886	93064613
4361577	19586120
23362360	20524994
15494311	242738160
20329246	161480254
15437545	219720049
28826774	202264457
18391635	291990629
25142712	160904001
21605110	367734397
12833799	50683274
18781926	346823458
17924218	20850964
17825629	136571595
11197151	106453428
19010396	166544587
19146119	3888595
17809628	312965283
1030408	60193165
14515063	134096577
14515063	79218738
14515063	124972492
26920547	162086429
14515063	105646402
14515063	289632735
14515063	381115752
189833	59582657
20379505	378622026
21465106	355989761
16332862	242232434
4120403	206894103
20379505	12744197
21978171	229871165
20148247	85059750
14515063	322742452
18997016	244006919
3694961	342434279
14515063	75934091
18997016	195740400
18997016	356636507
18997016	401884662
475826	294378501
4361577	111180974
1926899	154651118
475826	192702572
475826	252035550
21140632	320694251
21978171	181535757
1926899	116613848
28036057	160115566
15386874	40915938
21605110	98151603
21605110	336387123
21743048	109884754
21743048	164832795
4361577	42867229
4364079	152415503
4364079	29235369
28036057	274512615
17362237	85794087
16332862	283631641
17821367	217052828
10297132	145574759
16332862	178978125
28036057	389743421
21140632	173419282
21140632	177468229
4364079	205806272
16332862	1065139
16332862	122174084
16332862	135024091
16332862	172995299
16332862	174628635
16332862	397729600
21605110	1046852
5066694	2876436
19803129	71713122
9710339	269731320
9500401	265058829
15386874	279703459
9290733	391936421
25020664	39490788
28467700	60271016
8702919	393784126
17924218	166198240
3694961	179934400
3694961	307338927
27115433	205002803
18318788	374106150
12210870	75889313
12210870	341233157
475826	387059147
18997016	246578179
28086954	119316946
3190957	20436846
21465106	285541997
25477392	159530240
15511710	338530403
11682531	332647033
16096940	54906141
16066732	256072090
7011544	202377294
8702919	43209104
3695398	120009796
8679255	2402710
5485673	149288884
9528671	180943166
27662805	59398755
18869716	133780987
867381	75001401
16493838	235238503
21131024	7643845
19338057	43174512
1160607	234496816
4725269	327372142
19911284	342029470
15437545	93298718
6997005	172184440
27839004	356079772
7391440	238562007
16419618	382818519
27820493	219992410
6814789	65768717
8499333	249768890
250843	316816595
4195964	65096329
21375743	222169247
22841491	184091360
2989110	69513591
28373415	391317151
1857066	239302334
11427000	337169565
15541192	163672375
29710830	52576586
20180785	235426045
5467215	6086249
15386874	359989512
4076820	292064030
27115433	108183311
29381952	311258233
7207480	230738799
6437749	57113475
16740912	233576218
28720302	317792322
7397337	70949833
21875488	43150158
6814789	109990210
24471517	96881162
16419618	133153045
12796196	43934649
21605110	315750847
16493838	359636651
10539406	22594858
807106	286674975
21131024	118710812
27141122	361089374
20123340	191608058
21790996	230459592
632347	204929207
27032913	144699840
3566914	297918228
28826774	166528568
29246035	279161444
13103318	169795314
113960	222415440
3671315	2891982
7585996	319631758
15437545	238678221
13254648	89932060
15304564	139746120
20123340	198917554
19911284	111639030
8909639	46657896
10149605	290503438
26857882	9441572
754205	351703786
25020664	192403383
6101177	144386881
704891	136980180
3519280	278208180
8917150	389818540
12636431	81053354
17318106	146174817
15924838	144730488
26949426	75277634
10219075	265579441
26384257	65479855
29420856	182857930
29420856	365935759
28352963	384282948
20909974	177824065
22621152	296027705
25952339	364285453
25841169	11591705
11027223	16649663
7892881	12471673
6997005	134594459
29601369	141252660
29601369	338310357
12222620	62448336
10297132	26113065
8764314	389764432
23367131	79125023
15304564	211002362
28389417	205521790
14759968	221995901
23165095	390874347
15437545	135992469
15437545	212085834
17340020	360366296
26384257	393231258
8197937	346995367
18396338	245474190
5950556	256270113
17757827	5421505
16921029	806477
2103285	206791951
30025100	88206197
17340020	165101425
24805953	319220010
8382449	34595244
28623961	63615555
23326854	110318066
23613746	175479927
2935703	401182686
8909639	353494345
17809628	18296782
24803803	19216154
9660384	48477118
12570225	95729965
4387844	71730480
25375727	199108142
27933232	227870351
5837961	364421400
28235535	225774922
12906922	234978001
3227231	86399559
4271718	287931424
21605110	145989490
20849275	365268663
27964788	23687127
8213864	270765840
18301670	398658775
754205	27747537
754205	165102788
754205	317223048
26277198	126215063
1409005	51368970
29716977	53284173
9639120	100988493
6146353	328601833
26766183	38195926
6722083	400834310
3380259	61375331
22509276	275936488
2242773	11141249
113960	337843617
11141921	143241749
22444189	367660663
17924218	376715878
17924218	391914108
1334962	378669384
17374737	250353416
6317562	87018603
23740258	219608262
9790596	145166543
11917811	247955276
4579794	249218317
7436994	88615326
14804631	337347524
17696910	238028747
27803245	9150303
27626311	266360431
28235535	85823771
22509276	177281457
22509276	293598718
22509276	297397881
20390004	106762323
26063061	245860599
12568217	80711714
11427000	206578336
12214179	35307503
9695904	330042980
19373594	76817684
27478941	336826
1206079	220676401
11966763	179640830
22600903	272027197
1485361	112110390
26391467	29582161
22859350	6452463
23159781	256213918
6516360	386736057
2131753	261959241
9686681	190486443
14982762	354250465
28192835	166536009
11791459	399189498
18072808	78551259
7630304	9855240
7277182	66722357
28734621	116739223
27608145	218936319
1805740	184400
24000198	81697123
21115351	133332338
17684274	330549437
28235067	179554389
25549508	220956756
9092898	315484357
26957136	311366126
4361577	25187765
10120410	312929631
475826	291280302
5424550	161626269
19803129	348646446
4120403	232449726
29689901	387265863
21605110	312116197
25678919	316592004
867381	71775423
754205	199429882
11257305	316882679
6336487	264039818
27625049	239530567
17924218	81274580
3607854	314527551
26857141	206843183
21536694	378583726
8750098	378836132
13666087	141724184
3328558	255245793
23923497	282772530
12210870	288454758
14389364	66722357
1022919	163390576
23367131	57804425
25480257	196693626
15392376	111366673
24474599	328239667
29881921	126732902
26081392	46179847
22182160	317515218
2695854	178419246
19708378	192204361
4137745	245263268
24000198	234905983
24000198	299905460
24000198	396479143
14670891	357754806
14670891	400569854
28515753	59683219
7277182	116401698
28116055	361523186
14670891	145708067
14670891	149497523
14670891	244095422
14670891	264904351
14670891	354585243
14524213	323157419
14515063	111883124
14515063	270157809
20903813	121294410
28235535	160801303
26277198	390556778
29656912	36035459
11966763	303509133
9290733	541809
11683492	276711307
3694961	246386035
475826	106491004
15600560	151160014
24356634	126938390
27508149	205274034
13869219	139888470
7196391	319259077
11431275	393545914
7030262	12391808
4361577	337252537
6049053	369480010
22183500	126090872
4597166	150890229
21993808	38384867
16066732	15239980
26438512	252054863
28467700	40823894
15437545	322486251
1409005	53313367
18781926	207051558
7853740	227377100
8913893	288181612
9710339	72278458
7853740	301719215
14515063	65390819
14515063	97584070
14515063	213060260
14515063	389761729
14515063	402403468
6222588	32859955
3840121	86777276
3840121	393345636
3442818	122354685
25896264	396857364
28086954	252924673
14067253	382813927
12833799	25592312
14447131	274943926
25896264	210188016
4120403	198075826
501286	345122907
27141122	139731460
26401646	245140355
22182160	387214762
754205	169727088
22393155	49002319
17635361	230041075
6079735	314164987
22393155	123102763
19373594	114687955
8913893	2075505
29326716	195932844
21787418	294188787
12322077	268718100
5694160	311572786
13327410	100517114
20379505	297731572
29669124	228298512
23231484	231081409
100539	318551030
22441068	7901396
29285910	171315964
7774023	147050030
17432120	347838056
9371856	168042245
25535039	116472143
25535039	288684823
29150925	380210008
11171971	178746846
28308227	206653112
21465106	97093101
22393155	325866684
8820897	361267733
1030408	398497927
9144935	331634410
9900390	199514799
7606334	247938177
1019952	287294464
25008977	341338491
26071320	263707202
5223307	388075978
21743048	261471963
27833657	114412294
24217106	101321553
24217106	251722826
21465106	67824411
9056309	377058098
11900716	190390494
21743048	295932788
5424550	360597783
4364079	277331482
4361577	136986216
4361577	225294268
1926899	59061606
1926899	147176396
1926899	176054433
1926899	277893319
7267531	14087919
18927299	362043656
15386874	372195190
20903813	196975569
17362237	346964486
13213333	384011114
15386874	368762459
20903813	222810106
4364079	283621919
12628544	374761095
15511710	275399173
4120403	52706758
4120403	395277418
16066732	200200565
14067253	343834652
17117517	382353180
8213864	211955399
21605110	152077301
29689901	17328886
1160607	243580768
1725399	84636393
17362237	229509046
13213333	171253203
15688979	255959682
27625049	33068162
7788241	80233719
14067253	32895297
14067253	197735648
14067253	197818632
3607854	89347608
9774692	261642035
17328648	283045319
19805334	130149479
17924218	224548880
29689901	359941034
29511444	148042896
29656912	110515736
9774692	399587284
9774692	138063843
21375743	386198026
10120410	276636269
3840121	82825451
3840121	92059698
3282021	54757121
3282021	334930836
20849275	338375787
22369795	75258589
14447131	119671311
21375743	159727444
26277198	80965426
25778057	6520100
23260181	207750272
17821367	154746967
9290733	349269383
814199	210984666
4524349	222762147
10455102	346335710
5066694	223593514
26277198	304240946
19769406	49002319
4137745	240939600
26938449	266409554
13014253	112981960
6336487	57339212
6336487	167293864
6336487	373329666
23043365	269723678
4903043	331179662
4195964	232200825
4146900	157448228
22369795	360503817
12510155	172699873
27608145	235644552
26857141	322901083
9184855	291280989
4137745	88049917
19589004	376219845
4524349	298806672
8052951	43031671
14355777	348646446
15758254	254569561
7277182	72268123
27499498	390619167
27013196	97087708
16590671	42608198
16590671	95574435
16590671	260346595
13161427	354675377
20180785	38201545
22422703	363459030
20564639	126050442
11683492	303041673
19708378	301704486
16832057	123840913
27927595	201556217
29661255	289649282
16847823	131613826
16847823	140133618
14157293	337669543
17373553	379474878
4088842	70605780
5460550	2898650
3328558	56810935
9184855	259070694
8784082	240290633
22278371	87006814
17529630	270891350
8231529	388225576
11027223	123430077
16847823	214669843
14577083	402869030
28370474	18600361
28370474	23367121
28370474	389491693
7610653	298587513
3328558	51079253
13403684	254274293
23793674	212079885
4979200	367668092
21184528	207978319
16017921	13978356
13014253	44595638
10773940	252065079
26938449	172726455
3566914	109999290
11719180	167760080
20390004	333403531
27320888	209949807
9180621	241824288
25800692	113279824
2934039	53689650
9180621	103194600
11551181	15887637
22425841	255932289
28751106	344421645
28097175	166235634
23362360	172318418
23362360	224328500
19984096	373509898
21365758	55505032
27541947	261617084
4839533	298496558
15392376	32123065
11431275	275490307
7072231	381408303
20497713	170902490
28195796	225894240
10856328	278630001
29383294	279988252
3763394	384511948
18728199	262234989
17230300	281446656
13069552	210263091
27619929	22018412
16416706	338781384
16367992	98785167
29429701	281711651
21505975	241092989
6062947	42459423
26917106	367474348
21973088	276999935
8213864	118139415
12570225	289414420
7853740	122730114
29689901	131137219
7853740	329762101
3442818	18373667
28826774	43825820
15688979	57523865
25896264	77738455
3282021	73228288
26857141	102310139
11197151	273924842
4146900	49286004
19338057	210260871
20653615	382659783
22125304	158287649
20379505	298019122
29326716	17296931
20379505	315706020
20379505	384558610
17809628	209070101
991563	55658006
8820897	376286769
21743048	255606111
14670891	214268171
22859350	245481436
22859350	362062697
3927253	31716297
17264043	373720522
4174826	131866331
18672302	110629757
21605110	202368608
21507233	67015393
23159781	48616203
24356634	140378834
17924218	368892853
18391635	188489596
20116814	212584579
17341591	136717686
25963511	261359833
13666087	319127608
5586064	63847586
8747297	319079354
11346135	25072249
11346135	209758708
22802989	343290473
7196391	384458630
7202772	282987086
20733935	344231118
17341591	288095081
14515063	276670328
20379505	81003831
27839004	13842553
20379505	2658463
20379505	123810188
22393155	267331035
4137745	51914296
20379505	193863113
20379505	115042841
14515063	144268784
14515063	385570928
20379505	359930328
20379505	61099090
22393155	193863113
497764	166654914
4120403	68845892
17458663	251866468
475826	58556003
8581353	320974051
20379505	130762680
21743048	79140543
21743048	195710440
21465106	217656975
16332862	235273829
16332862	267685038
21465106	169925729
28962754	330562150
21743048	177779350
21465106	16142660
21465106	97264029
21465106	256017693
4120403	356080728
21978171	174357596
21465106	348556469
20379505	14740436
21465106	252365542
21465106	3621184
21465106	49936026
21743048	95491010
21743048	104323250
21743048	344185841
21465106	132708694
21465106	242974101
14515063	45486539
14515063	219794970
14515063	243345776
14515063	382247466
21465106	18726051
21465106	237917911
21465106	274559031
18997016	324993970
18997016	172410965
20379505	205568373
21743048	400107697
21465106	3521364
1926899	105014095
1926899	107549175
1926899	160652554
1926899	277376029
21465106	149741040
20379505	42579583
21465106	167704779
18997016	287146255
15386874	70852496
12210870	309781653
22393155	222193618
475826	248599540
475826	252886126
475826	326398887
4361577	377416369
22393155	125695505
5424550	102482612
475826	156274671
475826	204331590
475826	289292307
475826	314302904
475826	326945199
475826	344594601
20903813	75974692
20903813	126942475
21465106	34985184
20379505	259225988
9500401	33196913
22393155	370780964
18452620	14087919
26509398	208397827
17117517	235644552
475826	9206633
4361577	260009227
4120403	281756400
3694961	235699429
1160607	399369370
19803129	11494972
4120403	161154710
3694961	231805037
21140632	346200585
21140632	62954417
15386874	261362559
29601369	303625840
22340122	156074488
16066732	203254008
19803129	270170468
26622553	288838647
26622553	382973172
4361577	21970987
21140632	13235298
21140632	101701472
21140632	111925224
21140632	223274031
21140632	277555876
21140632	341204178
4364079	356555456
9500401	99122208
15386874	174291014
15386874	303204788
21743048	69841886
20379505	220149930
1160607	347414659
6504113	373408880
16332862	120263978
17825629	104650398
17825629	390213501
28515753	176556528
3694961	357456800
3694961	73044808
17362237	352726755
12210870	89609827
14447131	81286222
21978171	183396589
21743048	376754327
12628544	315726022
12628544	363429343
8596951	381493201
22444189	144257339
21743048	205323348
21605110	283291436
19803129	96754468
4364079	271850432
3671315	121174040
21140632	186645844
4364079	42517002
4364079	188138350
16332862	11148985
16332862	25520719
16332862	73028114
16332862	84424852
16332862	111773472
16332862	172096780
16332862	238516052
16332862	333378900
16332862	334254182
16332862	383832233
10297132	4848104
27115433	66615253
19803129	392116919
17117517	309118367
17117517	365164460
17821367	147364569
23260181	293357599
4361577	94232237
1857066	137291343
4364079	46585257
8052951	94065277
27820493	216633849
1137672	282668597
8596951	290695159
19803129	109753209
19803129	210651964
19803129	239516735
19803129	239652180
19803129	275013562
19803129	306114244
19803129	365033923
19803129	378046818
9710339	5111193
27141122	118434984
21140632	53727041
21140632	204799018
9500401	27442590
9500401	269562042
7254306	121045554
1834928	215945413
4146900	326046987
6101177	143063993
10297132	193788105
28826774	212416067
9710339	189278926
4076820	6086249
21978171	348451822
5424550	160416995
5424550	231146533
3442818	233358241
3442818	397378574
6222588	247194214
9500401	23534758
25477392	303205878
12940608	157104917
15987177	373266283
10297132	293658760
7853740	266191737
22369795	171432412
2742560	119416545
9710339	285347718
17362237	152651725
2400099	345020639
7226947	45401471
7226947	195090169
7226947	220267651
7226947	253766118
7226947	376283456
11910007	269233332
25020664	164739073
25020664	220867116
28467700	78491432
28467700	124817518
28467700	187243419
28467700	225203414
28467700	344508288
8231529	265504309
21507233	304112075
8679255	250950972
28826774	113492493
10455102	222253349
2742560	382774388
3063448	201873573
7591	331823501
10705215	199626769
25778057	120971213
25778057	236630086
21375743	200247610
19708378	57986531
26277198	265710382
1160607	25002051
6336487	384047133
1091123	366585271
21355438	163372107
28638001	125030614
29710830	98994088
24690079	32217115
1857066	123546218
15944310	320339294
17825629	177961137
12322077	306977288
24808643	319415893
22393155	6666823
18781926	212196899
18781926	240164794
3694961	399568250
6336487	69660915
11910007	193293
12833799	390406171
17552766	196527184
28235535	206114896
867381	232504764
27141122	247609648
29689901	74231262
22393155	89278828
2003464	343065376
13014253	233514236
10455102	266015981
12210870	82915130
17825629	245276888
3328558	34576673
3519280	182094694
27662805	320409806
26509398	128988490
14067253	274316104
17373553	296027705
21832523	85572229
475826	400286586
7207480	175750504
7207480	240432287
7363107	121124618
3375066	316061120
3671315	368543465
26401646	49556398
26401646	359394884
21266227	92047526
18997016	17599462
18997016	222030163
18997016	295060395
21978171	27023059
23159781	160147697
22984722	179327602
21978171	252397135
21978171	303692712
21978171	352273719
22444189	360111382
8679255	391736002
8679255	403578751
22779974	275463469
19805334	259778212
17529630	11006438
475826	210434723
27013196	125141983
27013196	220671640
27839004	331909897
12684051	372212316
6101177	79194691
1857066	78000457
1857066	95986756
26401646	137396697
11007737	378778670
21507233	37699830
21355438	159815077
24000198	247787682
14281644	55185967
14281644	170336318
7853740	267429078
26920547	397921917
25183118	180426295
20912759	72053239
22158762	372378462
2400099	39105976
26081392	401966806
15437545	49268166
15511710	398713737
15386874	292961441
11415302	197320595
21465106	235621860
18997016	346224476
27625049	330951861
17821367	360287858
27141122	146916174
9639120	174018934
10770527	78359437
18207861	229965456
19132982	60922612
17373553	110395743
15171548	31964193
6814789	150317581
1533885	37676140
991563	232696170
3830694	135343976
17635361	11239569
14447131	172246928
15541192	311907141
22182160	87514474
7853740	109317099
8886191	60773582
14815206	299851899
17172693	396133295
2742560	114980127
3519280	305359403
4137745	79458737
10437655	253901890
8679255	390232790
7788241	236686522
11257305	307151532
3763394	109800338
807106	51784104
19708378	324161107
20799662	261854101
17635361	32751157
13213333	131530051
3830694	203501940
1588502	95588446
5586064	229755874
11346135	104309362
4076820	389518567
3671315	334137226
23330391	222170072
28720302	290329563
12940608	149359724
14281644	55713820
14281644	120397783
14281644	252644682
12202456	250289765
15386874	299621900
24356634	373611678
25040950	105951438
19388858	303504145
19388858	355938162
1725399	172973218
11408482	193828147
9194303	277331482
8847877	162541168
8764314	47071153
8764314	154307050
8886191	58913619
13213333	58019062
16807373	322579809
4225412	70690090
5396057	391299063
25678919	121799821
25678919	401979991
20123340	118383574
9149930	209459949
9149930	403762222
11053843	307107616
11197151	136394957
16066732	231170852
19277570	44426522
15437545	46480880
13166978	235644552
14512595	159572340
10319860	301952557
29716977	207922460
10539406	235211274
5586064	247197995
1259845	24974217
20116814	383450533
19911284	45959213
23260181	356915786
22094658	112449972
1041761	116550423
1926899	71739402
1926899	269208496
1926899	322690094
1926899	392160351
13948161	100673366
15688979	230519444
15688979	259636199
12210870	53004077
12210870	57448087
12210870	83472731
12210870	88872041
12210870	179899843
12210870	256439325
12210870	277343301
12210870	325113392
24219008	403106811
18927299	204767843
15386874	214344528
15386874	357622967
8679255	259471265
632347	316126999
26766183	210366568
24967803	303589852
11719180	231285400
25678919	289103180
15437545	401577747
25544044	215365683
10437655	372174428
8847877	59328934
16061238	1580837
17821367	270528529
17117517	80171003
17117517	348938179
13161427	300853336
501286	27186617
6504113	151294837
7138866	377560997
29511444	70674765
20078969	106887443
2283337	402654086
13836813	105716480
15171548	227036264
16740912	203213147
21507233	212655596
8445368	14315937
26766183	266793341
3566914	329771572
5236221	116988494
4839533	149959650
3965819	285169042
14735918	335096278
20824894	142892981
22170979	399922204
29511444	288418808
13818219	387157883
11427000	340284925
9290733	378583726
7436994	275703344
5412158	43927862
23231484	365670889
18318788	293655014
12369583	22302799
12369583	369647153
29373526	388757790
6478780	74577625
4361577	342815774
5066694	301448380
4361577	146842411
22734359	298963780
19769406	342634643
15386874	355192751
29150925	206984317
5865371	246200019
3442818	336452943
3318666	206892162
6504113	189270950
7207480	267675723
10706095	396083744
11257305	314403501
11731068	136146031
29710830	38475057
12070973	280068437
18207861	46887943
3671520	301276597
3840121	217877476
1857066	300456
2283337	158609497
2283337	251921589
28623961	118319278
25020664	99879771
16847823	159761948
15171548	159490798
15473588	24313583
15473588	28501088
15473588	195182371
15688979	2161667
1926899	308974189
3190957	32792808
7234861	296443148
7254306	28463937
21131024	86642949
15834893	187271293
16676403	379053148
13385262	369918126
11561834	17887453
25183118	115340054
26766183	75009061
10211498	372490690
11162300	104407540
10990641	95853299
21605110	350889833
29381952	103691661
29381952	261349296
28515753	335761507
17216075	288216570
19229301	108352783
28734621	130732079
11966763	97286831
12796196	325403644
16918270	45420226
13254648	297120128
8581353	161982397
9556056	386336713
10335403	273769218
8427578	195087563
22207490	35558547
26438512	287103148
28623961	136715027
28623961	282573486
27320888	14336608
29226661	395003118
10630192	19373326
14664626	19377699
15386874	390429053
18302150	39943897
12925543	200986247
8679255	97457569
8679255	107523422
21266227	192416414
18781926	307323164
20264430	358843819
13625542	221096655
16611975	57338671
12684051	157229885
12510155	46614824
3166978	69599757
26384257	367872114
26766183	141465854
16096940	27805246
11412443	115605809
6516360	157884150
9194303	229031815
7055673	303400430
27736230	386735519
22149457	374381874
16493838	98346646
17696910	327421652
13656280	179307802
15243855	102012196
10539406	358663682
11119577	57368377
3442818	292319947
807106	155628057
29320594	272732341
13683475	115603254
16407705	358823055
20694838	256845501
28948171	198991396
9225110	133375610
7267531	77487171
7267531	253733930
11993970	220827758
18072808	267902587
20774386	224140808
20509405	149391600
12866931	327727043
28483040	252907967
1050684	378776447
3792677	5853725
5196815	158954772
9660384	1005945
10630192	83895628
10878250	322957624
8679255	315829454
6814789	155711228
6814789	274439936
12866931	52815695
632347	61695171
632347	120801525
632347	212290009
632347	248572159
632347	253665788
20564639	43546819
30025100	273788712
5154444	355366887
15511710	48139004
17655263	127885668
18597404	2292919
15706809	63062446
11197151	198269763
22278371	342393899
21195090	324982308
157097	34355166
1160607	264606968
7196391	54102822
28897086	220764320
26742658	101276445
27839004	324788963
27839004	354253318
12684051	313984285
12684051	150444899
22207490	350271503
22207490	378457257
22123389	99208305
19561223	159800674
29611751	86397495
113960	143389627
3792677	322451454
29245673	137754260
24219008	146117994
19805334	218189196
23613746	297283968
991563	139995319
10815578	390520770
13056340	393169725
13096088	83346332
3792677	294359479
632347	370686616
3166978	916017
25701566	269869473
8197937	359225661
7604354	359538601
2283337	53769987
13081722	5944284
15777503	379626736
17172693	85506241
16905986	67229117
5201714	92595275
4225412	307303939
29983125	173681952
29983125	248277195
29983125	302110158
15241291	131492166
20516700	286144216
3460631	338580317
3442818	90317654
632347	181055147
632347	316017456
16755897	190577652
9660384	333512095
6230291	288267006
15494311	29642167
29511444	345822738
13385262	147876048
3508821	375545129
2952532	31346889
4102557	339940862
5236221	126852624
15688979	95718484
29601369	74846914
28734621	171999095
21507233	88020960
15386874	271088352
6776778	14357007
6776778	34948430
8784082	857739
28373415	301050877
26949426	61532689
4573013	41249803
2695854	371068576
632347	361558625
22992522	166536009
6926678	175740486
8886191	84439919
7366396	251766438
2489487	29355976
28911161	317119404
22525341	72409686
22525341	77652642
22525341	257415863
20174399	376995832
23923497	383243398
3016266	299112024
18597404	21593687
18597404	43096265
11361547	70187119
25142712	198398135
26857141	80858714
2950136	135047414
3695398	184890514
5865371	305979574
27050179	34794433
29669124	66116574
8499885	143319769
1030408	145851212
801018	186870409
21562611	198248650
20903813	87022597
20903813	278747562
12925543	166722831
29689901	95566156
27013196	220538191
27840504	103091783
27840504	283381769
28638001	118794345
21883663	43878302
704891	22345414
704891	48406336
18318788	284731436
15688979	103206739
7853740	100410879
28720302	224831518
3566914	88439107
1188241	302252164
24288984	391050846
10191206	316552118
23958465	12787371
18781926	142204060
